Customer_ID,Age,Gender,Driving_Experience,Vehicle_Type,Vehicle_Age,Region_Code,Annual_Premium,Policy_Tenure,Previous_Claims,Accidents_Reported,Claim_Amount_Last_Year,Vehicle_Damage,High_Risk
CUST009571,67.0,Male,47.0,Sedan,14,36,250.86,7,1,0,88.64,Yes,0
CUST009572,41.0,Female,7.0,Sedan,8,4,338.12,8,2,0,204.99,No,0
CUST009573,64.0,Female,6.0,Sedan,13,15,373.1,3,0,0,136.84,No,0
CUST009574,68.0,Female,0.0,Hatchback,13,14,350.39,4,0,0,495.86,Yes,0
CUST009575,,Female,,Sedan,10,50,,4,0,0,,,1
CUST009576,54.0,Male,37.0,SUV,11,19,404.6,2,1,0,15.01,Yes,0
CUST009577,28.0,Female,37.0,Sedan,2,4,402.02,6,0,1,1755.45,No,0
CUST009578,26.0,Female,33.0,Truck,5,17,518.93,10,1,0,52.2,Yes,0
CUST009579,22.0,Male,30.0,Hatchback,14,43,244.14,6,0,0,241.92,No,0
CUST009580,28.0,Female,7.0,SUV,10,44,445.39,7,1,0,911.52,No,1
CUST009581,56.0,Male,50.0,Hatchback,10,30,397.72,1,0,0,317.07,No,0
CUST009582,44.0,Male,24.0,SUV,14,44,417.46,9,2,0,35.55,No,0
CUST009583,19.0,Male,27.0,Truck,5,17,512.68,2,0,0,250.58,Yes,0
CUST009584,69.0,Male,24.0,Hatchback,1,32,315.59,8,1,2,22.99,No,0
CUST009585,37.0,Female,0.0,Hatchback,11,34,499.27,10,1,0,1580.59,No,0
CUST009586,,Male,,Hatchback,5,15,,5,0,1,,,1
CUST009587,68.0,Female,2.0,Sedan,11,17,525.01,3,1,0,585.89,Yes,0
CUST009588,67.0,Female,42.0,SUV,4,31,425.55,0,1,1,320.62,No,0
CUST009589,47.0,Male,47.0,SUV,1,42,493.75,2,0,0,170.11,No,0
CUST009590,65.0,Female,36.0,SUV,6,49,423.53,6,1,0,33.33,Yes,0
CUST009591,18.0,Female,47.0,Sedan,3,12,373.48,3,1,1,1.19,No,0
CUST009592,52.0,Male,13.0,Hatchback,9,48,520.56,2,1,0,468.56,Yes,0
CUST009593,43.0,Female,13.0,Truck,14,33,525.3,10,1,0,172.58,Yes,0
CUST009594,49.0,Female,41.0,Truck,11,14,427.36,8,0,0,1057.52,Yes,0
CUST009595,26.0,Female,48.0,Sedan,15,18,417.0,6,0,0,441.78,Yes,0
CUST009596,66.0,Male,48.0,Truck,1,15,536.84,1,1,0,98.35,No,0
CUST009597,57.0,Male,39.0,Sedan,11,8,248.37,1,1,0,565.97,No,0
CUST009598,38.0,Female,14.0,Sedan,1,23,549.84,4,0,0,290.35,No,0
CUST009599,33.0,Male,22.0,SUV,6,4,539.86,6,0,0,13.68,Yes,0
CUST009600,29.0,Male,1.0,Sedan,8,37,228.24,3,1,1,23.26,Yes,0
CUST009601,53.0,Female,27.0,Hatchback,4,32,297.52,4,1,0,509.4,No,0
CUST009602,54.0,Female,42.0,SUV,8,28,416.85,5,0,0,490.62,No,0
CUST009603,44.0,Female,38.0,Sedan,8,38,403.54,8,1,0,154.81,No,0
CUST009604,24.0,Male,10.0,Sedan,9,18,433.1,10,1,0,615.18,No,0
CUST009605,47.0,Female,26.0,SUV,1,2,455.51,8,0,0,838.14,No,0
CUST009606,41.0,Female,21.0,Sedan,14,24,392.9,9,1,0,370.99,Yes,0
CUST009607,67.0,Male,13.0,Truck,9,14,182.04,4,0,0,26.25,No,1
CUST009608,47.0,Female,16.0,Sedan,1,35,169.31,3,1,0,715.48,No,0
CUST009609,37.0,Female,38.0,Truck,7,48,368.27,1,0,0,749.8,Yes,0
CUST009610,63.0,Female,1.0,Sedan,12,47,311.24,4,1,0,830.06,No,0
CUST009611,57.0,Male,29.0,Hatchback,13,31,530.61,7,0,0,504.11,No,0
CUST009612,62.0,Female,28.0,Truck,13,1,483.84,4,2,0,1228.49,Yes,0
CUST009613,45.0,Female,38.0,SUV,12,27,302.81,1,1,1,277.6,Yes,0
CUST009614,21.0,Male,49.0,Hatchback,5,21,455.31,9,0,0,558.56,Yes,0
CUST009615,29.0,Male,19.0,Hatchback,7,39,535.01,2,0,0,142.73,No,0
CUST009616,20.0,Female,31.0,Sedan,9,5,316.22,4,0,0,33.93,Yes,0
CUST009617,54.0,Male,0.0,Hatchback,12,50,559.47,5,1,0,1099.1,Yes,0
CUST009618,21.0,Male,34.0,Sedan,2,50,385.46,4,0,1,1320.07,Yes,0
CUST009619,32.0,Female,20.0,Truck,6,18,357.19,5,0,0,50.02,No,0
CUST009620,45.0,Female,5.0,SUV,13,18,606.0,6,1,0,37.75,No,0
CUST009621,54.0,Male,18.0,Hatchback,3,7,304.71,0,0,1,283.42,No,1
CUST009622,26.0,Male,34.0,Hatchback,3,35,353.73,1,0,0,1285.9,Yes,0
CUST009623,31.0,Female,15.0,SUV,5,35,589.5,7,1,0,382.47,Yes,0
CUST009624,49.0,Male,12.0,Sedan,0,19,335.71,9,2,0,2662.17,No,0
CUST009625,65.0,Female,13.0,Sedan,11,27,378.78,7,0,0,637.94,Yes,0
CUST009626,20.0,Male,9.0,Hatchback,1,3,350.4,2,1,3,1811.41,Yes,0
CUST009627,64.0,Female,12.0,SUV,14,16,358.82,7,0,1,531.0,Yes,0
CUST009628,35.0,Male,31.0,SUV,11,9,327.67,4,0,1,981.69,No,0
CUST009629,67.0,Male,29.0,Truck,11,40,357.61,1,0,1,678.05,Yes,0
CUST009630,31.0,Male,5.0,Hatchback,13,24,524.65,3,0,1,897.68,No,0
CUST009631,42.0,Male,12.0,Sedan,12,47,438.4,4,0,0,1391.08,Yes,0
CUST009632,56.0,Female,17.0,Truck,7,29,461.61,6,0,0,572.61,No,0
CUST009633,43.0,Female,17.0,Truck,10,15,294.88,2,1,0,345.29,No,0
CUST009634,,Male,,Hatchback,7,9,,5,1,0,,,1
CUST009635,23.0,Female,35.0,Hatchback,14,17,100.0,0,0,0,493.72,No,0
CUST009636,43.0,Male,27.0,Truck,13,29,421.0,9,1,1,65.34,No,0
CUST009637,65.0,Female,48.0,SUV,12,26,538.19,2,1,0,241.73,No,0
CUST009638,68.0,Female,5.0,Hatchback,1,38,318.96,4,0,0,231.99,Yes,0
CUST009639,58.0,Female,15.0,Sedan,4,30,351.93,8,0,0,656.16,No,0
CUST009640,69.0,Male,24.0,Hatchback,14,27,404.82,8,0,1,15.13,No,0
CUST009641,18.0,Male,11.0,Sedan,6,34,273.72,0,0,0,257.46,Yes,0
CUST009642,67.0,Male,41.0,Sedan,1,40,357.28,6,0,0,150.39,No,0
CUST009643,38.0,Male,27.0,Truck,2,14,392.0,4,0,1,420.72,Yes,0
CUST009644,31.0,Male,28.0,SUV,14,5,251.8,6,0,0,139.77,Yes,0
CUST009645,63.0,Male,26.0,Truck,5,4,161.72,5,0,0,669.0,No,1
CUST009646,25.0,Male,12.0,Hatchback,0,46,500.67,5,2,1,167.03,No,0
CUST009647,42.0,Female,15.0,Sedan,14,33,391.05,0,0,0,44.4,Yes,0
CUST009648,66.0,Female,21.0,SUV,0,34,289.16,2,0,2,507.92,No,0
CUST009649,35.0,Female,19.0,Hatchback,15,30,461.33,3,1,0,881.76,No,1
CUST009650,32.0,Female,32.0,SUV,2,50,503.47,7,0,0,67.1,No,0
CUST009651,59.0,Male,6.0,Sedan,15,23,284.81,8,1,1,2019.46,Yes,0
CUST009652,37.0,Female,35.0,Truck,11,15,405.92,3,0,0,688.68,No,0
CUST009653,33.0,Male,43.0,Truck,10,48,411.13,3,1,0,628.67,No,0
CUST009654,24.0,Male,8.0,SUV,6,6,647.64,8,1,0,70.55,No,0
CUST009655,46.0,Female,10.0,Hatchback,9,30,367.59,4,0,0,114.92,Yes,0
CUST009656,48.0,Female,24.0,SUV,14,38,430.35,0,1,1,933.7,Yes,1
CUST009657,46.0,Male,32.0,SUV,12,13,316.57,0,1,0,384.62,No,0
CUST009658,34.0,Female,41.0,Truck,7,36,376.68,8,0,1,665.65,No,0
CUST009659,22.0,Female,46.0,Hatchback,6,48,492.05,3,0,0,85.09,Yes,0
CUST009660,35.0,Male,19.0,SUV,7,40,405.52,7,1,1,1335.84,Yes,0
CUST009661,31.0,Female,33.0,Hatchback,5,42,254.31,0,0,0,756.32,Yes,0
CUST009662,48.0,Male,24.0,Hatchback,2,45,290.71,1,0,1,626.22,No,0
CUST009663,67.0,Female,49.0,Sedan,12,6,541.36,3,0,0,1502.58,No,0
CUST009664,35.0,Male,43.0,Sedan,1,18,490.34,4,0,0,269.38,Yes,0
CUST009665,64.0,Female,14.0,Sedan,11,36,351.01,2,0,1,171.88,Yes,0
CUST009666,42.0,Female,26.0,SUV,1,25,351.65,10,0,0,129.68,No,0
CUST009667,28.0,Male,49.0,Truck,5,50,574.16,9,0,0,2157.68,No,0
CUST009668,43.0,Female,32.0,Sedan,12,48,464.81,9,0,0,268.16,Yes,0
CUST009669,22.0,Male,30.0,SUV,12,4,399.19,5,1,0,629.65,No,0
CUST009670,33.0,Female,14.0,Hatchback,10,24,394.0,4,0,0,165.98,No,0
CUST009671,25.0,Female,12.0,Sedan,12,25,623.46,6,1,0,163.58,Yes,0
CUST009672,30.0,Male,40.0,Hatchback,6,22,312.26,9,1,0,433.28,Yes,0
CUST009673,,Male,,Sedan,11,1,,3,1,0,,,1
CUST009674,44.0,Male,29.0,Sedan,1,4,438.66,4,0,0,69.2,No,0
CUST009675,66.0,Male,16.0,Truck,12,37,366.61,3,0,3,443.74,Yes,0
CUST009676,43.0,Male,17.0,Truck,2,27,289.78,0,1,0,475.8,Yes,0
CUST009677,26.0,Male,20.0,Truck,13,38,372.85,8,0,0,821.45,Yes,0
CUST009678,64.0,Male,31.0,Sedan,11,33,652.77,10,1,1,375.2,No,0
CUST009679,24.0,Female,11.0,SUV,6,7,476.95,10,0,0,99.92,Yes,0
CUST009680,67.0,Female,0.0,SUV,0,6,587.97,3,0,0,2043.85,No,0
CUST009681,63.0,Female,12.0,SUV,14,13,458.59,7,1,0,298.15,No,0
CUST009682,25.0,Male,7.0,Truck,14,30,375.83,10,1,0,381.08,No,0
CUST009683,19.0,Male,43.0,Hatchback,9,14,456.08,10,0,0,1772.19,Yes,1
CUST009684,35.0,Female,48.0,Sedan,11,20,479.11,5,0,0,1363.39,No,0
CUST009685,53.0,Male,40.0,Hatchback,1,40,345.65,5,0,0,546.69,No,0
CUST009686,41.0,Female,13.0,Truck,14,13,386.34,10,1,0,94.93,Yes,0
CUST009687,51.0,Male,15.0,Hatchback,0,2,362.01,10,1,0,89.93,Yes,0
CUST009688,59.0,Male,49.0,Hatchback,9,43,221.6,3,0,0,284.73,No,1
CUST009689,55.0,Male,18.0,Hatchback,0,30,483.0,8,0,1,80.62,Yes,0
CUST009690,28.0,Male,9.0,SUV,14,27,313.31,3,0,1,564.01,Yes,0
CUST009691,69.0,Female,30.0,SUV,15,37,429.82,1,0,1,1052.61,No,0
CUST009692,27.0,Male,35.0,SUV,6,7,620.05,3,0,1,182.45,Yes,0
CUST009693,46.0,Female,2.0,Truck,14,22,251.85,2,0,0,387.71,No,0
CUST009694,66.0,Male,1.0,SUV,8,40,304.58,4,0,0,59.82,No,0
CUST009695,57.0,Male,36.0,Truck,12,40,358.28,5,0,0,145.62,Yes,0
CUST009696,23.0,Female,17.0,Sedan,3,43,521.48,0,0,0,83.16,Yes,0
CUST009697,65.0,Female,13.0,Truck,0,16,270.09,4,0,0,85.75,Yes,0
CUST009698,27.0,Male,1.0,SUV,15,37,390.72,6,0,0,235.02,Yes,0
CUST009699,47.0,Female,23.0,SUV,4,43,360.94,1,0,0,426.82,Yes,1
CUST009700,45.0,Male,1.0,Sedan,7,20,456.19,1,1,0,63.91,No,0
CUST009701,46.0,Female,23.0,SUV,11,21,441.69,6,0,0,227.89,No,0
CUST009702,68.0,Male,13.0,Hatchback,5,13,289.53,4,1,0,97.91,Yes,1
CUST009703,42.0,Male,0.0,SUV,8,46,341.32,5,1,0,388.51,Yes,0
CUST009704,53.0,Male,45.0,Hatchback,12,35,407.71,2,0,1,432.65,Yes,0
CUST009705,44.0,Male,10.0,SUV,2,47,193.29,8,0,0,46.68,Yes,0
CUST009706,51.0,Female,14.0,Hatchback,10,50,468.52,4,0,1,1318.31,Yes,0
CUST009707,69.0,Female,7.0,SUV,13,49,304.44,7,1,0,313.58,Yes,0
CUST009708,51.0,Male,28.0,Sedan,5,18,546.16,1,1,0,3360.02,Yes,0
CUST009709,49.0,Female,29.0,Hatchback,9,24,442.94,6,1,0,723.6,No,0
CUST009710,61.0,Male,41.0,Truck,7,16,337.39,10,1,0,1419.43,Yes,0
CUST009711,21.0,Female,24.0,SUV,14,31,404.99,2,1,0,613.15,No,0
CUST009712,65.0,Female,2.0,Truck,2,29,398.59,5,0,0,20.18,Yes,0
CUST009713,51.0,Male,49.0,Hatchback,4,1,366.14,3,0,0,1073.46,Yes,1
CUST009714,33.0,Female,0.0,Hatchback,10,34,381.36,6,3,0,358.56,No,0
CUST009715,64.0,Female,26.0,SUV,3,29,311.54,4,0,0,1134.77,No,0
CUST009716,63.0,Female,23.0,SUV,15,15,418.01,6,0,1,412.82,Yes,0
CUST009717,28.0,Female,23.0,Sedan,6,1,347.0,9,0,0,649.6,No,0
CUST009718,32.0,Male,39.0,SUV,12,48,521.22,8,2,0,29.12,Yes,0
CUST009719,55.0,Male,2.0,SUV,5,24,179.41,4,0,0,350.82,No,0
CUST009720,47.0,Female,0.0,SUV,14,18,423.05,8,0,0,1145.18,No,0
CUST009721,44.0,Male,6.0,Hatchback,13,44,433.44,8,1,0,58.73,Yes,0
CUST009722,33.0,Male,21.0,SUV,9,44,345.76,9,0,0,608.17,Yes,0
CUST009723,,Female,,Truck,7,33,,5,0,1,,,1
CUST009724,42.0,Male,3.0,Sedan,14,5,495.45,7,1,0,2374.25,No,0
CUST009725,45.0,Female,17.0,Sedan,12,31,346.91,8,0,3,77.49,Yes,0
CUST009726,60.0,Male,10.0,SUV,13,19,234.06,7,0,0,325.07,Yes,0
CUST009727,31.0,Male,32.0,Hatchback,13,22,415.18,5,0,1,683.13,No,0
CUST009728,51.0,Female,42.0,Truck,15,26,388.36,10,2,0,1168.84,No,0
CUST009729,65.0,Female,40.0,Sedan,12,7,445.06,7,0,1,1104.29,No,1
CUST009730,21.0,Male,1.0,SUV,7,30,477.47,9,0,1,22.88,No,0
CUST009731,31.0,Male,22.0,Hatchback,4,40,345.99,6,1,0,205.84,Yes,0
CUST009732,33.0,Male,24.0,Sedan,2,25,470.87,0,1,1,68.21,No,1
CUST009733,32.0,Male,8.0,Hatchback,6,37,174.51,8,1,0,1075.78,Yes,0
CUST009734,51.0,Male,19.0,Sedan,13,18,363.16,3,0,0,193.23,No,0
CUST009735,30.0,Male,45.0,SUV,12,2,368.92,8,2,0,3011.54,Yes,0
CUST009736,34.0,Female,46.0,Truck,14,34,428.63,8,0,0,1596.64,No,0
CUST009737,45.0,Male,8.0,SUV,15,24,444.78,7,1,0,72.13,Yes,0
CUST009738,69.0,Male,14.0,SUV,1,47,279.89,9,0,0,184.92,No,0
CUST009739,27.0,Female,41.0,Truck,1,29,295.51,5,1,0,123.58,No,0
CUST009740,64.0,Male,33.0,Hatchback,10,44,365.82,0,1,0,59.84,Yes,0
CUST009741,34.0,Female,14.0,Sedan,14,10,393.34,6,1,2,293.1,No,0
CUST009742,25.0,Male,32.0,Sedan,1,31,301.59,3,2,0,519.84,Yes,0
CUST009743,19.0,Male,43.0,Truck,10,46,467.65,6,1,0,6.59,No,0
CUST009744,18.0,Female,21.0,Truck,8,7,543.13,4,1,0,319.69,Yes,0
CUST009745,22.0,Male,35.0,SUV,6,49,393.77,7,1,0,633.37,No,0
CUST009746,52.0,Female,12.0,Truck,13,34,397.74,2,0,0,953.06,Yes,0
CUST009747,39.0,Male,41.0,Truck,11,29,391.33,7,0,1,210.2,Yes,0
CUST009748,60.0,Female,13.0,Sedan,15,38,432.95,9,0,0,172.26,No,0
CUST009749,33.0,Male,41.0,SUV,4,29,404.26,7,0,0,1604.94,Yes,0
CUST009750,70.0,Male,42.0,SUV,6,23,474.77,9,1,0,131.02,No,0
CUST009751,26.0,Male,14.0,SUV,9,42,214.3,10,0,0,1147.75,No,0
CUST009752,53.0,Male,32.0,Truck,1,11,474.64,3,0,0,13.17,No,0
CUST009753,26.0,Male,2.0,Hatchback,8,44,571.37,10,0,0,373.28,No,0
CUST009754,31.0,Female,6.0,Hatchback,12,22,298.75,8,0,0,1215.39,Yes,0
CUST009755,27.0,Male,45.0,Hatchback,6,2,165.0,6,0,0,132.16,No,0
CUST009756,39.0,Female,48.0,Sedan,10,4,326.83,7,0,0,124.13,Yes,1
CUST009757,33.0,Female,39.0,SUV,0,33,392.0,8,0,0,330.54,Yes,0
CUST009758,58.0,Female,40.0,Hatchback,4,47,371.24,8,0,3,1888.78,Yes,0
CUST009759,20.0,Female,4.0,Hatchback,4,14,398.41,3,0,1,553.71,No,0
CUST009760,45.0,Female,25.0,Sedan,10,47,398.58,9,1,0,826.85,Yes,0
CUST009761,,Male,,Hatchback,15,13,,0,0,0,,,1
CUST009762,46.0,Male,1.0,Hatchback,5,11,331.42,4,1,1,70.82,No,0
CUST009763,18.0,Male,49.0,Hatchback,0,1,470.66,5,0,0,379.24,No,0
CUST009764,45.0,Female,0.0,Hatchback,8,21,290.75,1,0,0,689.56,Yes,0
CUST009765,39.0,Female,3.0,SUV,11,33,263.35,4,1,0,394.16,Yes,0
CUST009766,49.0,Female,27.0,SUV,10,19,514.71,1,0,2,341.78,No,0
CUST009767,69.0,Female,41.0,Truck,3,46,478.26,3,0,0,342.19,No,0
CUST009768,,Female,,SUV,12,43,,8,1,0,,,1
CUST009769,43.0,Female,14.0,Hatchback,11,2,469.33,4,0,0,118.52,No,0
CUST009770,48.0,Female,17.0,SUV,10,47,396.99,6,1,0,406.48,No,0
CUST009771,37.0,Female,45.0,Sedan,4,38,660.95,10,0,0,852.61,Yes,0
CUST009772,37.0,Male,38.0,SUV,0,21,376.67,3,1,2,41.43,Yes,0
CUST009773,50.0,Male,11.0,Truck,14,16,616.16,5,0,0,440.24,No,0
CUST009774,22.0,Female,7.0,Truck,11,35,428.74,0,0,0,572.85,No,0
CUST009775,58.0,Female,41.0,Hatchback,14,7,309.16,3,1,0,1448.31,No,1
CUST009776,20.0,Female,0.0,SUV,8,41,363.67,9,1,1,220.82,Yes,0
CUST009777,61.0,Male,34.0,SUV,0,40,364.84,5,1,0,60.25,Yes,0
CUST009778,67.0,Female,5.0,Sedan,13,4,381.9,8,0,0,50.62,Yes,0
CUST009779,51.0,Female,45.0,Truck,10,36,381.44,1,2,0,1574.32,No,0
CUST009780,48.0,Male,15.0,Sedan,6,49,335.93,7,1,0,709.64,No,0
CUST009781,59.0,Female,20.0,Truck,7,15,398.54,4,1,0,483.52,Yes,0
CUST009782,24.0,Male,12.0,Hatchback,6,50,496.0,4,0,0,123.71,No,0
CUST009783,47.0,Male,5.0,SUV,14,28,355.32,0,0,0,450.25,Yes,0
CUST009784,35.0,Male,38.0,Sedan,14,31,293.64,6,0,1,273.55,No,0
CUST009785,33.0,Male,28.0,Truck,11,20,561.39,1,0,0,197.37,Yes,0
CUST009786,30.0,Female,1.0,Truck,1,27,548.76,9,0,1,1899.67,Yes,0
CUST009787,50.0,Male,48.0,SUV,14,20,378.66,7,1,0,243.67,Yes,0
CUST009788,24.0,Male,3.0,Truck,5,11,497.05,7,0,0,149.11,No,0
CUST009789,47.0,Female,19.0,Truck,7,26,444.13,2,0,0,320.78,No,0
CUST009790,28.0,Female,48.0,Sedan,7,1,392.61,0,0,1,481.98,Yes,0
CUST009791,23.0,Female,7.0,SUV,15,28,406.86,5,0,0,1793.69,Yes,0
CUST009792,38.0,Male,1.0,Sedan,7,20,369.61,9,0,0,104.63,No,0
CUST009793,49.0,Male,3.0,Sedan,8,36,345.54,8,1,0,205.76,No,0
CUST009794,22.0,Male,40.0,SUV,2,1,426.88,1,0,1,1546.91,Yes,0
CUST009795,59.0,Female,38.0,Truck,13,31,494.94,3,0,0,464.53,Yes,0
CUST009796,46.0,Male,17.0,Hatchback,1,49,527.02,4,0,0,188.19,Yes,0
CUST009797,52.0,Male,45.0,Sedan,12,3,463.04,8,1,1,255.66,No,0
CUST009798,64.0,Male,32.0,Truck,1,17,420.23,8,2,2,648.93,No,0
CUST009799,29.0,Female,9.0,Truck,2,45,287.19,9,0,0,57.8,No,0
CUST009800,54.0,Male,38.0,Hatchback,12,37,590.29,3,0,0,272.81,No,0
CUST009801,63.0,Male,17.0,Sedan,8,11,499.09,3,1,0,233.41,Yes,0
CUST009802,61.0,Female,18.0,Hatchback,4,13,431.69,0,0,0,96.28,No,0
CUST009803,39.0,Female,30.0,Hatchback,3,35,227.78,6,0,2,474.49,No,0
CUST009804,28.0,Female,44.0,Sedan,0,43,224.42,3,0,1,357.5,Yes,0
CUST009805,40.0,Female,14.0,Sedan,0,5,414.81,4,1,0,19.33,Yes,0
CUST009806,62.0,Male,38.0,SUV,15,18,307.53,10,0,0,196.54,Yes,0
CUST009807,27.0,Male,33.0,Sedan,12,18,191.68,3,0,0,35.51,Yes,0
CUST009808,59.0,Male,19.0,Hatchback,5,28,304.13,6,0,1,828.01,No,0
CUST009809,41.0,Male,31.0,Truck,6,12,410.48,8,0,0,696.74,Yes,0
CUST009810,70.0,Male,27.0,SUV,9,26,353.5,9,1,2,173.14,Yes,0
CUST009811,63.0,Male,25.0,SUV,11,28,393.26,7,1,0,367.98,Yes,0
CUST009812,69.0,Female,38.0,SUV,11,47,386.03,7,2,1,514.71,Yes,1
CUST009813,33.0,Male,37.0,SUV,2,29,652.28,9,0,0,1039.59,Yes,0
CUST009814,29.0,Female,17.0,Hatchback,14,44,444.73,1,0,0,236.68,Yes,0
CUST009815,67.0,Male,45.0,Sedan,8,37,530.83,8,0,1,46.31,No,0
CUST009816,49.0,Male,10.0,Hatchback,10,31,296.39,2,2,0,52.05,Yes,0
CUST009817,,Female,,Hatchback,10,34,,7,0,0,,,1
CUST009818,21.0,Female,9.0,Sedan,5,42,534.53,8,3,0,472.76,No,0
CUST009819,59.0,Female,1.0,SUV,10,43,362.86,10,1,0,65.31,No,0
CUST009820,50.0,Male,34.0,Hatchback,3,4,387.04,3,0,1,350.86,No,0
CUST009821,35.0,Female,41.0,SUV,2,6,382.32,3,1,0,1124.43,No,0
CUST009822,64.0,Female,32.0,Truck,4,28,312.91,2,1,0,2097.22,No,0
CUST009823,34.0,Male,47.0,Sedan,5,49,424.24,0,1,2,233.58,Yes,0
CUST009824,38.0,Female,13.0,SUV,6,22,251.4,10,0,1,8.14,No,0
CUST009825,18.0,Male,8.0,Sedan,11,17,250.62,7,0,0,432.96,No,0
CUST009826,63.0,Female,6.0,SUV,6,36,393.21,10,0,0,2661.14,Yes,0
CUST009827,61.0,Female,22.0,Truck,6,44,508.61,1,1,0,837.52,Yes,0
CUST009828,42.0,Female,6.0,Sedan,12,49,497.0,5,0,0,849.09,No,0
CUST009829,48.0,Female,0.0,Truck,3,31,281.9,7,0,0,351.4,No,0
CUST009830,60.0,Female,19.0,Truck,6,31,241.64,9,0,1,49.52,No,0
CUST009831,37.0,Female,45.0,Truck,14,40,624.8,8,1,0,1609.57,Yes,0
CUST009832,43.0,Male,39.0,Sedan,8,33,380.55,5,0,0,418.33,Yes,0
CUST009833,36.0,Female,34.0,Truck,14,30,234.18,3,2,0,208.29,No,0
CUST009834,47.0,Male,37.0,Sedan,5,48,352.34,1,1,0,255.38,Yes,0
CUST009835,42.0,Male,46.0,SUV,10,44,360.11,1,0,3,217.79,Yes,0
CUST009836,53.0,Female,46.0,Hatchback,2,20,466.7,6,0,0,659.16,No,0
CUST009837,66.0,Female,7.0,Truck,0,24,545.71,7,0,0,329.77,Yes,0
CUST009838,35.0,Male,30.0,SUV,8,42,485.74,6,0,0,91.51,Yes,0
CUST009839,,Female,,Truck,1,49,,10,0,0,,,1
CUST009840,44.0,Male,4.0,SUV,13,37,466.75,8,0,0,86.11,Yes,0
CUST009841,50.0,Male,44.0,SUV,2,26,354.29,2,1,0,3.0,Yes,0
CUST009842,23.0,Male,33.0,SUV,7,50,273.06,1,0,0,668.46,No,0
CUST009843,,Female,,Truck,13,24,,0,2,0,,,1
CUST009844,18.0,Female,15.0,Hatchback,5,30,416.59,2,0,2,639.89,No,0
CUST009845,55.0,Female,6.0,Hatchback,9,27,332.04,7,0,1,746.79,No,0
CUST009846,,Male,,Sedan,13,6,,0,0,0,,,1
CUST009847,40.0,Male,20.0,Hatchback,11,50,437.09,6,0,1,328.78,No,0
CUST009848,33.0,Female,43.0,Truck,12,11,322.51,0,1,0,551.75,No,0
CUST009849,51.0,Male,24.0,Sedan,3,47,378.7,9,1,0,274.79,Yes,0
CUST009850,51.0,Male,46.0,Truck,6,42,484.79,1,1,0,140.75,No,0
CUST009851,48.0,Female,44.0,Truck,5,15,339.97,6,0,1,1282.11,Yes,0
CUST009852,60.0,Male,1.0,Truck,8,13,387.06,5,1,0,1038.18,No,0
CUST009853,48.0,Female,7.0,Hatchback,1,46,253.64,3,0,0,1401.5,Yes,0
CUST009854,69.0,Male,18.0,Sedan,4,46,362.53,2,1,0,13.65,Yes,0
CUST009855,28.0,Male,41.0,SUV,10,38,275.67,5,0,0,1056.39,No,0
CUST009856,25.0,Female,36.0,Truck,1,34,456.63,3,0,0,475.89,Yes,0
CUST009857,68.0,Male,18.0,Hatchback,0,17,318.01,2,0,0,303.3,No,0
CUST009858,41.0,Male,0.0,Sedan,13,21,411.6,1,0,0,917.59,No,0
CUST009859,40.0,Female,27.0,Hatchback,0,1,325.47,0,0,0,638.31,Yes,0
CUST009860,49.0,Male,39.0,Truck,1,16,302.13,2,0,1,824.97,No,0
CUST009861,70.0,Male,13.0,Hatchback,6,23,294.09,9,0,1,1193.35,Yes,0
CUST009862,32.0,Male,22.0,SUV,9,39,313.32,7,1,0,133.65,Yes,0
CUST009863,45.0,Female,7.0,Truck,8,49,367.25,0,0,1,273.11,Yes,0
CUST009864,37.0,Male,34.0,Hatchback,14,45,512.0,1,2,0,40.74,Yes,0
CUST009865,31.0,Female,30.0,Hatchback,12,3,388.2,10,0,0,647.91,No,0
CUST009866,43.0,Male,22.0,SUV,3,12,360.65,7,0,0,120.83,No,0
CUST009867,67.0,Female,45.0,Truck,14,29,434.22,10,1,1,48.85,Yes,0
CUST009868,69.0,Male,6.0,Hatchback,8,9,467.88,0,1,0,291.84,No,0
CUST009869,54.0,Male,1.0,SUV,15,27,497.67,9,1,0,1603.3,Yes,0
CUST009870,19.0,Female,18.0,Sedan,11,20,565.75,7,3,0,203.36,Yes,0
CUST009871,51.0,Female,27.0,Hatchback,6,32,410.24,10,1,1,1157.39,No,0
CUST009872,51.0,Female,37.0,SUV,15,42,405.01,7,2,1,717.14,Yes,0
CUST009873,51.0,Male,35.0,Truck,3,36,195.19,0,0,1,3323.84,No,1
CUST009874,26.0,Male,32.0,Truck,13,32,533.79,5,1,0,304.18,No,0
CUST009875,61.0,Female,17.0,Hatchback,14,46,391.84,10,0,0,143.14,No,0
CUST009876,70.0,Male,37.0,SUV,12,44,558.47,2,1,1,553.09,Yes,1
CUST009877,69.0,Female,9.0,Truck,9,33,422.48,2,2,1,91.45,No,0
CUST009878,67.0,Male,25.0,SUV,9,15,342.15,10,1,0,159.41,Yes,0
CUST009879,20.0,Female,14.0,Truck,9,8,645.77,8,1,1,724.5,No,0
CUST009880,47.0,Female,31.0,Truck,8,4,324.92,3,0,0,1173.03,No,0
CUST009881,36.0,Male,16.0,Sedan,5,46,379.61,7,2,0,200.08,Yes,0
CUST009882,48.0,Male,0.0,Truck,15,40,240.27,10,0,1,847.14,Yes,0
